"Well","Sample.description.1","Sample.description.2","Sample.description.3","Sample.description.4","Target","Conc.copies.µL.","pg.µL","Status","Status.Reason","Experiment","SampleType","TargetType","Supermix","DyeName.s.","Copies.20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted.Droplets","Positives","Negatives","Copies.uL.linked.molecules","CNV","TotalCNVMax","TotalCNVMin","PoissonCNVMax","PoissonCNVMin","ReferenceCopies","UnknownCopies","Threshold1","Threshold2","Threshold3","ThresholdSigmaAbove","ThresholdSigmaBelow","ReferenceUsed","Ratio","TotalRatioMax","TotalRatioMin","PoissonRatioMax","PoissonRatioMin","Fractional.Abundance","TotalFractionalAbundanceMax","TotalFractionalAbundanceMin","PoissonFractionalAbundanceMax","PoissonFractionalAbundanceMin","MeanAmplitudeOfPositives","MeanAmplitudeOfNegatives","MeanAmplitudeTotal","ExperimentComments","MergedWells","TotalConfidenceMax68","TotalConfidenceMin68","PoissonConfidenceMax68","PoissonConfidenceMin68","TotalCNVMax68","TotalCNVMin68","PoissonCNVMax68","PoissonCNVMin68","TotalRatioMax68","TotalRatioMin68","PoissonRatioMax68","PoissonRatioMin68","TotalFractionalAbundanceMax68","TotalFractionalAbundanceMin68","PoissonFractionalAbundanceMax68","PoissonFractionalAbundanceMin68","TiltCorrected","Ch1.Ch2.","Ch1.Ch2..1","Ch1.Ch2..2","Ch1.Ch2..3","Species","assay"
"F06","CS3_rep6",NA,NA,NA,"HEX",1013.97711181641,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",20279.54296875,NA,NA,1033.15246582031,995.109313964844,20101,11611,8490,0.825601825890069,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,6.09600313192102,7.48480337427625,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2988.06271211701,1475.1802671255,2349.07102225193,NA,NA,NA,NA,1023.72143554688,1004.31286621094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",6669,4872,4942,3618,"Cod","Cod + Saithe"
"F07","CS3_rep7",NA,NA,NA,"FAM",956.315490722656,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",19126.310546875,NA,NA,975.408874511719,937.527160644531,18594,10346,8248,39.4332441671247,1.92161536216736,NA,NA,1.97515784141095,1.86807281991221,2,NA,1850,NA,NA,8.29871382748154,3.49113188277804,"HEX",0.96080766533079,NA,NA,0.987578920705473,0.934036409956107,49.0006073680205,NA,NA,49.6969111352103,48.3043036008307,5075.8697721318,907.775596470652,3226.97008616573,NA,NA,NA,NA,966.018310546875,946.692077636719,NA,NA,1.94893119784423,1.89429946347894,NA,NA,0.974465598922113,0.947149731739468,NA,NA,49.3558417594813,48.6453729765598,"No",6027,4319,4588,3660,"Saithe","Cod + Saithe"
"F07","CS3_rep7",NA,NA,NA,"HEX",995.324584960938,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",19906.4921875,NA,NA,1014.99261474609,975.979858398438,18594,10615,7979,39.4332441671247,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,5.7411968257449,6.68212790769264,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2959.20772776952,1473.87888089964,2321.82798865073,NA,NA,NA,NA,1005.31817626953,985.4150390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",6027,4319,4588,3660,"Cod","Cod + Saithe"
"F08","CS3_rep8",NA,NA,NA,"FAM",946.331298828125,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",18926.625,NA,NA,964.535400390625,928.404541015625,20129,11124,9005,0,1.93714225292206,NA,NA,1.9892175617703,1.88506696666487,2,NA,1850,NA,NA,8.75322817386735,3.43999633759826,"HEX",0.968571132108793,NA,NA,0.99460878088515,0.942533483332435,49.2017340044619,NA,NA,49.8736261128375,48.5298418960864,5150.35441443955,920.151151442965,3257.91165109889,NA,NA,NA,NA,955.583923339844,937.15087890625,NA,NA,1.96370969264592,1.91057483578925,NA,NA,0.981854846322959,0.955287417894626,NA,NA,49.5445154447938,48.8589525641301,"No",6247,4877,5109,3896,"Saithe","Cod + Saithe"
"F08","CS3_rep8",NA,NA,NA,"HEX",977.038513183594,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",19540.76953125,NA,NA,995.676574707031,958.691101074219,20129,11356,8773,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,6.99042148336665,8.37096317148436,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2983.7246751184,1475.40042926506,2326.33838623811,NA,NA,NA,NA,986.510803222656,967.641845703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",6247,4877,5109,3896,"Cod","Cod + Saithe"
"F09","CS9_rep6",NA,NA,NA,"FAM",0,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",0,NA,NA,0.168376311659813,0,20935,0,20935,0,NA,NA,NA,NA,NA,NA,NA,1850,NA,NA,NA,23.0518678814604,"HEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.798470691055,589.798470691055,NA,NA,NA,NA,0.076935313642025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,0,0,20935,"Saithe","Cod + Saithe"
"F09","CS9_rep6",NA,NA,NA,"HEX",0,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",0,NA,NA,0.168376311659813,0,20935,0,20935,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,6.84206296915954,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464.06797434185,1464.06797434185,NA,NA,NA,NA,0.076935313642025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,0,0,20935,"Cod","Cod + Saithe"
"F10","PC",NA,NA,NA,"FAM",0.471767634153366,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",9.43535232543945,NA,NA,0.883480548858643,0.21356937289238,19954,8,19946,0,0.041822537779808,NA,NA,0.0718136490989006,0.01183142757524,2,NA,1850,NA,NA,8.31857020542951,13.896242926174,"HEX",0.0209112691685352,NA,NA,0.0359068245494503,0.00591571378762002,2.04829447965307,NA,NA,3.48704853119932,0.609540428106816,5064.26287841797,606.010999810573,607.798411609152,NA,NA,NA,NA,0.659878790378571,0.323376357555389,NA,NA,0.0568920474322035,0.0267530292419371,NA,NA,0.0284460237161017,0.0133765146209686,NA,NA,2.77121926352035,1.32536969578578,"No",0,8,379,19567,"Saithe","Cod + Saithe"
"F10","PC",NA,NA,NA,"HEX",22.5604496002197,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",451.208984375,NA,NA,24.8340320587158,20.2912559509277,19954,379,19575,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,3.86440987470469,5.94250093173737,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787.36329928677,1478.95985454457,1503.8112580505,NA,NA,NA,NA,23.7198925018311,21.4021492004395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,8,379,19567,"Cod","Cod + Saithe"
"G01","CS2_rep1",NA,NA,NA,"FAM",8113.1630859375,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",162263.265625,NA,NA,8671.86328125,7630.70654296875,19770,19750,20,0,1.91990900039673,NA,NA,2.10413660934186,1.73568130631796,2,NA,1850,NA,NA,10.9720980109518,5.81599221992847,"HEX",0.959954478914954,NA,NA,1.05206830467093,0.867840653158978,48.9784068580201,NA,NA,51.3763167028827,46.5804970131575,5480.73975955548,1193.03426513672,5476.40217180189,NA,NA,NA,NA,8386.0244140625,7859.85400390625,NA,NA,2.01294538598619,1.82687252967363,NA,NA,1.00647269299309,0.913436264836813,NA,NA,50.1893703869794,47.7674433290608,"No",19735,15,20,0,"Saithe","Cod + Saithe"
"G01","CS2_rep1",NA,NA,NA,"HEX",8451.6123046875,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",169032.25,NA,NA,9105.6591796875,7899.64794921875,19770,19755,15,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,5.4478572143726,5.92641376974191,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3068.10299779476,1576.23360188802,3066.97107867799,NA,NA,NA,NA,8769.0224609375,8160.33154296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",19735,15,20,0,"Cod","Cod + Saithe"
"G02","CS2_rep2",NA,NA,NA,"FAM",8190.50341796875,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",163810.0625,NA,NA,8782.251953125,7683.6279296875,19002,18984,18,0,2.01565384864807,NA,NA,2.20496852258609,1.82633907928873,2,NA,1850,NA,NA,11.0207392136865,12.6916213154252,"HEX",1.00782690046871,NA,NA,1.10248426129305,0.913169539644367,50.1949097421416,NA,NA,52.5429300811093,47.8468894031739,5609.92839252843,1205.24698215061,5605.75597565722,NA,NA,NA,NA,8478.87890625,7923.85791015625,NA,NA,2.11130178563207,1.92000581624276,NA,NA,1.05565089281604,0.960002908121378,NA,NA,51.3812063570509,49.0086131272323,"No",18965,19,18,0,"Saithe","Cod + Saithe"
"G02","CS2_rep2",NA,NA,NA,"HEX",8126.89501953125,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",162537.90625,NA,NA,8701.4365234375,7632.70654296875,19002,18983,19,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,5.71438944986357,2.63215558452528,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3134.47024448839,1626.41421026933,3132.9623471802,NA,NA,NA,NA,8407.197265625,7867.19970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",18965,19,18,0,"Cod","Cod + Saithe"
"G03","CS2_rep3",NA,NA,NA,"FAM",9793.6787109375,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",195873.578125,NA,NA,11023.3974609375,8880.6103515625,20621,20616,5,0,1.67597603797913,NA,NA,2.11536697278688,1.23658503507166,2,NA,1850,NA,NA,14.6207098780858,25.8533179918171,"HEX",0.837988001964634,NA,NA,1.05768348639344,0.618292517535828,45.5926807503044,NA,NA,52.0960106666357,39.0893508339731,5499.87626379721,1110.1318359375,5498.8118769033,NA,NA,NA,NA,10369.0478515625,9298.759765625,NA,NA,1.88424866962849,1.46770333823004,NA,NA,0.942124334814247,0.73385166911502,NA,NA,48.6752790593169,42.5100824412919,"No",20615,1,5,0,"Saithe","Cod + Saithe"
"G03","CS2_rep3",NA,NA,NA,"HEX",11687.134765625,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",233742.6875,NA,NA,15416.6474609375,9847.6015625,20621,20620,1,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,8.14693766716943,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3057.01117839647,1542.83532714844,3056.937749569,NA,NA,NA,NA,13223.177734375,10614.3349609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",20615,1,5,0,"Cod","Cod + Saithe"
"G04","CS2_rep4",NA,NA,NA,"FAM",9076.8125,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",181536.25,NA,NA,10009.0654296875,8338.921875,17939,17931,8,0,1.9281063079834,NA,NA,2.19471539175877,1.66149711561062,2,NA,1850,NA,NA,14.4603933119057,13.3314389133045,"HEX",0.964053126842348,NA,NA,1.09735769587939,0.830748557805311,49.0848803256294,NA,NA,52.5406005365043,45.6291601147545,5703.51289834775,1136.37547302246,5701.47615720261,NA,NA,NA,NA,9521.0556640625,8682.119140625,NA,NA,2.06177448368108,1.79443802368831,NA,NA,1.03088724184054,0.897219011844154,NA,NA,50.8174541124365,47.3523065388222,"No",17925,6,8,0,"Saithe","Cod + Saithe"
"G04","CS2_rep4",NA,NA,NA,"HEX",9415.26171875,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",188305.234375,NA,NA,10518.0205078125,8574.193359375,17939,17933,6,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,8.88352462096022,9.05864461069642,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3173.429206829,1565.01873779297,3172.89124691963,NA,NA,NA,NA,9935.1083984375,8962.0126953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",17925,6,8,0,"Cod","Cod + Saithe"
"G05","CS2_rep5",NA,NA,NA,"FAM",8818.7001953125,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",176374,NA,NA,9596.28125,8181.2314453125,19807,19796,11,0,1.7045464515686,NA,NA,1.97542527263186,1.43366772566187,2,NA,1850,NA,NA,14.4284721681124,12.7107700849229,"HEX",0.852273249573432,NA,NA,0.987712636315929,0.716833862830934,46.0122851620141,NA,NA,49.9599008774435,42.0646694465846,5450.16883667263,1124.38077059659,5447.76647040178,NA,NA,NA,NA,9193.0576171875,8480.2236328125,NA,NA,1.83905721430099,1.57003578399274,NA,NA,0.919528607150495,0.785017891996368,NA,NA,47.9725591480652,44.0520111759629,"No",19793,3,11,0,"Saithe","Cod + Saithe"
"G05","CS2_rep5",NA,NA,NA,"HEX",10347.2685546875,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",206945.375,NA,NA,12039.3740234375,9200.580078125,19807,19804,3,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,8.0084912475206,1.45906014422833,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3025.30949951369,1626.20788574219,3025.09758933843,NA,NA,NA,NA,11117.3486328125,9714.724609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",19793,3,11,0,"Cod","Cod + Saithe"
"G06","CS2_rep6",NA,NA,NA,"FAM",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2e+07,NA,NA,1e+06,10345.74609375,19755,19755,0,0,205.271255493164,NA,NA,309.322896185097,101.219627340413,2,NA,1850,NA,NA,14.0146597090972,NA,"HEX",102.635630881377,NA,NA,154.661448092548,50.6098136702066,99.0350808968929,NA,NA,99.519477088192,98.5506847055938,5386.38373642798,NA,5386.38373642798,NA,NA,NA,NA,1e+06,11267.1552734375,NA,NA,307.374867781059,103.167655744451,NA,NA,153.687433890529,51.5838278722255,NA,NA,99.5104083451136,98.5597534486721,"No",19750,5,0,0,"Saithe","Cod + Saithe"
"G06","CS2_rep6",NA,NA,NA,"HEX",9743.205078125,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",194864.09375,NA,NA,10972.923828125,8830.1357421875,19755,19750,5,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,7.59768500335736,7.22801449591647,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000.50331116495,1395.63681640625,3000.09711868336,NA,NA,NA,NA,10318.57421875,9248.28515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",19750,5,0,0,"Cod","Cod + Saithe"
"G07","CS2_rep7",NA,NA,NA,"FAM",8697.353515625,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",173947.0625,NA,NA,9437.8125,8085.0830078125,19490,19478,12,0,1.86409139633179,NA,NA,2.0943578018002,1.63382500373157,2,NA,1850,NA,NA,11.9004877118199,8.27349269731946,"HEX",0.932045701382943,NA,NA,1.0471789009001,0.816912501865784,48.2413899793256,NA,NA,51.3257551006971,45.1570248579542,5374.35099966549,1212.00728352865,5371.78824314452,NA,NA,NA,NA,9054.6455078125,8372.8837890625,NA,NA,1.97985083032758,1.74833197520419,NA,NA,0.989925415163789,0.874165987602096,NA,NA,49.7919607197314,46.6908192389199,"No",19471,7,12,0,"Saithe","Cod + Saithe"
"G07","CS2_rep7",NA,NA,NA,"HEX",9331.466796875,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",186629.34375,NA,NA,10338.5283203125,8547.337890625,19490,19483,7,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,6.07191723034608,6.31441336653778,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2993.92570557555,1495.15379115513,2993.38740883872,NA,NA,NA,NA,9809.408203125,8910.4384765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",19471,7,12,0,"Cod","Cod + Saithe"
"G08","CS2_rep8",NA,NA,NA,"FAM",9772.78515625,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",195455.703125,NA,NA,11002.50390625,8859.7158203125,20258,20253,5,0,1.94768059253693,NA,NA,2.2649849007849,1.63037633021273,2,NA,1850,NA,NA,14.2841238800337,15.8133285540758,"HEX",0.973840307749408,NA,NA,1.13249245039245,0.815188165106363,49.3373402055909,NA,NA,53.4094728380141,45.2652075731677,5425.86005729909,1199.42465820313,5424.81690511253,NA,NA,NA,NA,10348.154296875,9277.865234375,NA,NA,2.10584013681353,1.7895210941841,NA,NA,1.05292006840676,0.894760547092052,NA,NA,51.3670844534298,47.307595957752,"No",20249,4,5,0,"Saithe","Cod + Saithe"
"G08","CS2_rep8",NA,NA,NA,"HEX",10035.3056640625,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",200706.109375,NA,NA,11444.9033203125,9026.23828125,20258,20254,4,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,7.98002976726319,3.48650139617785,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3007.39369356101,1553.77438354492,3007.10667227362,NA,NA,NA,NA,10687.8837890625,9484.3857421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",20249,4,5,0,"Cod","Cod + Saithe"
"G09","CS9_rep7",NA,NA,NA,"FAM",0,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",0,NA,NA,0.169763073325157,0,20764,0,20764,0,NA,NA,NA,NA,NA,NA,NA,1850,NA,NA,NA,25.008157396986,"HEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.282168193443,602.282168193443,NA,NA,NA,NA,0.0775689333677292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,0,0,20764,"Saithe","Cod + Saithe"
"G09","CS9_rep7",NA,NA,NA,"HEX",0,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",0,NA,NA,0.169763073325157,0,20764,0,20764,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,7.7514593150933,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1487.6746124344,1487.6746124344,NA,NA,NA,NA,0.0775689333677292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,0,0,20764,"Cod","Cod + Saithe"
"H01","CS1_rep1",NA,NA,NA,"FAM",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2e+07,NA,NA,1e+06,10420.2763671875,21047,21047,0,0,2,NA,NA,3.39947706621094,0.600522933789057,2,NA,1850,NA,NA,11.5530609558654,NA,"HEX",1,NA,NA,1.69973853310547,0.300261466894529,50,NA,NA,67.4934633276368,32.5065366723632,5324.53986515856,NA,5324.53986515856,NA,NA,NA,NA,1e+06,11341.6845703125,NA,NA,3.3981739982336,0.601826001766399,NA,NA,1.6990869991168,0.300913000883199,NA,NA,67.47717497792,32.52282502208,"No",21047,0,0,0,"Saithe","Cod + Saithe"
"H01","CS1_rep1",NA,NA,NA,"HEX",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2e+07,NA,NA,1e+06,10420.2763671875,21047,21047,0,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,5.49122020128302,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2941.98775720662,NA,2941.98775720662,NA,NA,NA,NA,1e+06,11341.6845703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",21047,0,0,0,"Cod","Cod + Saithe"
"H02","CS1_rep2",NA,NA,NA,"FAM",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2e+07,NA,NA,1e+06,10223.0810546875,17799,17799,0,0,2,NA,NA,3.39975594249632,0.600244057503683,2,NA,1850,NA,NA,15.8382564952536,NA,"HEX",1,NA,NA,1.69987797124816,0.300122028751842,50,NA,NA,67.496949281204,32.503050718796,5461.35900714994,NA,5461.35900714994,NA,NA,NA,NA,1e+06,11144.4912109375,NA,NA,3.39845287175684,0.601547128243161,NA,NA,1.69922643587842,0.30077356412158,NA,NA,67.4806608969605,32.5193391030395,"No",17799,0,0,0,"Saithe","Cod + Saithe"
"H02","CS1_rep2",NA,NA,NA,"HEX",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2e+07,NA,NA,1e+06,10223.0810546875,17799,17799,0,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,8.70496643451064,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3013.31055365097,NA,3013.31055365097,NA,NA,NA,NA,1e+06,11144.4912109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",17799,0,0,0,"Cod","Cod + Saithe"
"H03","CS1_rep3",NA,NA,NA,"FAM",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2e+07,NA,NA,1e+06,10356.357421875,19934,19934,0,0,2,NA,NA,3.3995674612503,0.600432538749704,2,NA,1850,NA,NA,17.0647145825148,NA,"HEX",1,NA,NA,1.69978373062515,0.300216269374852,50,NA,NA,67.4945932656287,32.5054067343713,5536.41065058149,NA,5536.41065058149,NA,NA,NA,NA,1e+06,11277.7666015625,NA,NA,3.39826439189189,0.601735608108113,NA,NA,1.69913219594594,0.300867804054056,NA,NA,67.4783048986486,32.5216951013514,"No",19934,0,0,0,"Saithe","Cod + Saithe"
"H03","CS1_rep3",NA,NA,NA,"HEX",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2e+07,NA,NA,1e+06,10356.357421875,19934,19934,0,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,9.75566043495103,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3037.95593156391,NA,3037.95593156391,NA,NA,NA,NA,1e+06,11277.7666015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",19934,0,0,0,"Cod","Cod + Saithe"
"H04","CS1_rep4",NA,NA,NA,"FAM",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2e+07,NA,NA,1e+06,10332.26953125,19530,19530,0,0,2,NA,NA,3.39960152667191,0.600398473328093,2,NA,1850,NA,NA,16.0518111522525,NA,"HEX",1,NA,NA,1.69980076333595,0.300199236664046,50,NA,NA,67.4950190833988,32.5049809166012,5473.35473020273,NA,5473.35473020273,NA,NA,NA,NA,1e+06,11253.677734375,NA,NA,3.39829845869457,0.601701541305434,NA,NA,1.69914922934728,0.300850770652717,NA,NA,67.4787307336821,32.5212692663179,"No",19530,0,0,0,"Saithe","Cod + Saithe"
"H04","CS1_rep4",NA,NA,NA,"HEX",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2e+07,NA,NA,1e+06,10332.26953125,19530,19530,0,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,9.31909982694889,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3015.0522374432,NA,3015.0522374432,NA,NA,NA,NA,1e+06,11253.677734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",19530,0,0,0,"Cod","Cod + Saithe"
"H05","CS1_rep5",NA,NA,NA,"FAM",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2e+07,NA,NA,1e+06,10337.91796875,19624,19624,0,0,2,NA,NA,3.39959353857499,0.600406461425012,2,NA,1850,NA,NA,12.8507285719148,NA,"HEX",1,NA,NA,1.69979676928749,0.300203230712506,50,NA,NA,67.4949192321874,32.5050807678126,5544.14562629983,NA,5544.14562629983,NA,NA,NA,NA,1e+06,11259.3271484375,NA,NA,3.39829046921658,0.601709530783421,NA,NA,1.69914523460829,0.30085476539171,NA,NA,67.4786308652073,32.5213691347928,"No",19624,0,0,0,"Saithe","Cod + Saithe"
"H05","CS1_rep5",NA,NA,NA,"HEX",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","HEX",2e+07,NA,NA,1e+06,10337.91796875,19624,19624,0,0,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,6.8916470511177,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084.58915426174,NA,3084.58915426174,NA,NA,NA,NA,1e+06,11259.3271484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",19624,0,0,0,"Cod","Cod + Saithe"
"H06","CS1_rep6",NA,NA,NA,"FAM",1e+06,NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (no dUTP)","FAM",2e+07,NA,NA,1e+06,10253.1005859375,18259,18259,0,0,2,NA,NA,3.39971348846809,0.600286511531913,2,NA,1850,NA,NA,16.1942806968359,NA,"HEX",1,NA,NA,1.69985674423404,0.300143255765957,50,NA,NA,67.4964186058511,32.5035813941489,5378.74240419001,NA,5378.74240419001,NA,NA,NA,NA,1e+06,11174.509765625,NA,NA,3.39841041910968,0.601589580890322,NA,NA,1.69920520955484,0.300794790445161,NA,NA,67.480130238871,32.519869761129,"No",18259,0,0,0,"Saithe","Cod + Saithe"
